ContactID,ClientID,StaffID,ContactDate,ContactType,ContactOutcome,ContactDurationMinutes,FollowUpDate,ContactNotesCategory
50355,3029,2006,2026-02-12,Video,Successful,10,2026-02-15,Crisis Support
50356,3029,2006,2026-02-25,Text Message,Successful,15,2026-03-04,Follow-Up
50357,3029,2006,2026-03-15,Video,Voicemail,,2026-03-29,General Check-In
50358,3029,2006,2026-04-03,Email,Successful,90,2026-05-03,General Check-In
50359,3029,2006,2026-04-19,Phone,No Answer,,2026-05-19,Follow-Up
50360,3029,2006,2026-04-22,Text Message,No Answer,,2026-05-06,Service Planning
50361,3029,2006,2026-04-29,Phone,Successful,20,2026-05-06,Follow-Up
50362,3029,2006,2026-05-06,In Person,Client Declined,,,Referral
50363,3029,2006,2026-05-28,Email,Successful,15,2026-06-04,Referral
50364,3029,2006,2026-06-16,Video,Successful,20,2026-06-19,Service Planning
50365,3029,2006,2026-06-21,Text Message,Successful,45,2026-07-05,Documentation
50366,3029,2006,2026-06-27,In Person,No Answer,,2026-07-04,Crisis Support
50367,3029,2006,2026-06-28,Phone,No Answer,,2026-07-01,Referral
50368,3029,2006,2026-07-06,Video,No Answer,,,Program Update
50369,3030,2013,2024-02-16,Phone,Successful,90,2024-02-23,Program Update
50370,3030,2013,2024-06-15,In Person,Client Declined,,,Service Planning
50371,3030,2013,2024-09-26,Phone,Successful,45,2024-09-29,General Check-In
50372,3030,2013,2024-12-09,Outreach Attempt,Voicemail,,2024-12-23,Documentation
50373,3030,2013,2025-03-16,Text Message,Rescheduled,90,2025-03-19,Documentation
50374,3030,2013,2025-04-17,Email,No Answer,,2025-05-17,General Check-In
50375,3030,2013,2025-06-20,Phone,No Answer,,2025-07-11,Program Update
50376,3030,2013,2025-11-21,In Person,Successful,30,2025-12-12,Follow-Up
50377,3030,2013,2026-01-03,Phone,Successful,15,2026-01-24,Referral
50378,3030,2013,2026-02-14,Video,Client Declined,,,Service Planning
50379,3030,2013,2026-03-19,Phone,Successful,45,2026-04-09,Crisis Support
50380,3030,2013,2026-04-27,Outreach Attempt,Rescheduled,45,2026-05-18,Crisis Support
50381,3030,2013,2026-04-27,Video,Unable to Locate,,,Referral
50382,3030,2013,2026-07-01,In Person,Successful,30,2026-07-04,General Check-In
50383,3031,2005,2023-12-19,Outreach Attempt,Rescheduled,30,2023-12-22,Documentation
50384,3031,2005,2024-03-06,Phone,No Answer,,2024-03-09,Documentation
50385,3031,2005,2024-03-20,Phone,Rescheduled,60,2024-03-23,Crisis Support
50386,3031,2005,2024-07-22,Phone,Unable to Locate,,,Follow-Up
50387,3031,2005,2024-08-24,Email,Successful,20,2024-08-27,Program Update
50388,3031,2005,2024-09-04,Phone,Successful,10,2024-09-11,Referral
50389,3031,2005,2024-09-10,Outreach Attempt,Voicemail,,2024-10-10,Follow-Up
50390,3031,2005,2024-10-16,In Person,No Answer,,2024-10-30,Follow-Up
50391,3031,2005,2025-01-02,In Person,Voicemail,,2025-01-23,Referral
50392,3031,2005,2025-01-13,Phone,No Answer,,2025-01-20,Crisis Support
50393,3031,2005,2025-01-25,Text Message,Voicemail,,2025-02-08,Program Update
50394,3031,2005,2025-06-16,Email,Successful,20,2025-07-07,Referral
50395,3031,2005,2025-09-13,Email,Successful,90,2025-09-20,Referral
50396,3031,2005,2025-09-16,Outreach Attempt,Unable to Locate,,,Service Planning
50397,3031,2005,2025-12-10,Phone,Unable to Locate,,,Documentation
50398,3031,2005,2026-01-12,Phone,Successful,15,2026-01-15,General Check-In
50399,3031,2005,2026-03-21,Email,Successful,20,2026-03-28,Documentation
50400,3031,2005,2026-05-11,Phone,Successful,60,2026-05-25,Crisis Support
50401,3032,2003,2025-03-26,Outreach Attempt,Successful,30,2025-04-25,Crisis Support
50402,3032,2003,2025-05-18,Outreach Attempt,Unable to Locate,,,Crisis Support
50403,3032,2003,2025-07-06,Outreach Attempt,Client Declined,,,Program Update
50404,3032,2003,2025-08-29,In Person,Successful,60,2025-09-19,Documentation
50405,3032,2003,2025-09-14,Phone,No Answer,,2025-09-21,Referral
50406,3032,2003,2025-10-04,In Person,Successful,30,2025-11-03,Program Update
50407,3032,2003,2025-11-16,Phone,Voicemail,,2025-11-23,Referral
50408,3032,2003,2025-12-23,Outreach Attempt,Voicemail,,2025-12-30,Follow-Up
50409,3032,2003,2026-01-15,Text Message,Client Declined,,,Documentation
50410,3032,2003,2026-01-23,Text Message,Successful,20,2026-02-13,Referral
50411,3032,2003,2026-02-08,In Person,Successful,10,2026-02-22,Documentation
50412,3033,2018,2023-11-25,Email,No Answer,,2023-12-25,Follow-Up
50413,3033,2018,2023-12-12,In Person,Successful,60,2023-12-26,Documentation
50414,3033,2018,2024-06-25,Phone,Successful,30,2024-07-25,Service Planning
50415,3033,2018,2024-09-30,Phone,Successful,60,2024-10-21,Service Planning
50416,3033,2018,2024-10-05,Phone,Successful,45,2024-10-08,Crisis Support
50417,3033,2018,2024-10-08,In Person,Successful,10,2024-10-15,Documentation
50418,3033,2018,2024-11-02,Phone,Successful,90,2024-11-23,Service Planning
50419,3033,2018,2024-12-01,In Person,No Answer,,2024-12-15,Documentation
50420,3033,2018,2026-01-25,Outreach Attempt,Successful,45,2026-02-01,Program Update
50421,3033,2018,2026-04-11,Email,Successful,10,2026-04-25,General Check-In
50422,3033,2018,2026-04-17,Text Message,Voicemail,,2026-04-24,General Check-In
50423,3033,2018,2026-06-04,Outreach Attempt,Successful,60,2026-06-11,Program Update
50424,3033,2018,2026-06-09,Email,No Answer,,2026-06-30,Crisis Support
50425,3033,2018,2026-07-04,In Person,No Answer,,,Documentation
50426,3034,2002,2024-09-01,Phone,Successful,20,2024-09-04,Referral
50427,3034,2002,2024-09-11,Phone,Successful,10,2024-09-14,Service Planning
50428,3034,2002,2024-12-27,In Person,No Answer,,2025-01-26,General Check-In
50429,3034,2002,2025-01-13,Phone,No Answer,,2025-01-20,Crisis Support
50430,3034,2002,2025-09-27,Outreach Attempt,No Answer,,2025-10-11,Documentation
50431,3034,2002,2025-11-08,Phone,Successful,90,2025-11-22,Documentation
50432,3034,2002,2025-12-17,Outreach Attempt,Successful,30,2026-01-07,Follow-Up
50433,3034,2002,2026-01-05,Video,Successful,15,2026-01-08,Referral
50434,3034,2002,2026-01-13,In Person,Successful,30,2026-02-03,General Check-In
50435,3035,2002,2025-12-10,Phone,Successful,30,2025-12-24,Follow-Up
50436,3035,2002,2026-01-08,Phone,Voicemail,,2026-01-29,Referral
50437,3035,2002,2026-01-09,Email,Successful,45,2026-01-16,General Check-In
50438,3035,2002,2026-01-18,Text Message,Successful,45,2026-01-21,Program Update
50439,3035,2002,2026-02-25,Text Message,Rescheduled,30,2026-03-11,General Check-In
50440,3035,2002,2026-03-03,In Person,Successful,45,2026-03-17,Documentation
50441,3035,2002,2026-03-07,Phone,Voicemail,,2026-04-06,Documentation
50442,3035,2002,2026-03-10,Email,Successful,60,2026-04-09,Service Planning
50443,3035,2002,2026-04-15,Phone,Voicemail,,2026-04-22,Crisis Support
50444,3035,2002,2026-06-15,In Person,Successful,45,2026-06-22,General Check-In
50445,3035,2002,2026-06-17,Phone,Unable to Locate,,,Documentation
50446,3035,2002,2026-06-24,Email,Successful,45,2026-07-01,Crisis Support
50447,3035,2002,2026-07-03,Email,Successful,30,,Referral
50448,3036,2013,2025-12-04,Text Message,Rescheduled,20,2025-12-11,Follow-Up
50449,3036,2013,2025-12-11,Email,Successful,15,2025-12-25,General Check-In
50450,3036,2013,2026-02-08,Phone,Successful,20,2026-02-11,Service Planning
50451,3036,2013,2026-02-16,Video,Successful,30,2026-03-02,Referral
50452,3036,2013,2026-02-21,In Person,Successful,20,2026-02-24,Program Update
50453,3036,2013,2026-02-22,Phone,Successful,20,2026-03-08,Documentation
50454,3036,2013,2026-03-12,Phone,Successful,60,2026-03-15,Follow-Up
50455,3036,2013,2026-03-14,Email,Rescheduled,90,2026-04-13,General Check-In
50456,3036,2013,2026-04-06,Text Message,Successful,15,2026-04-20,Service Planning
50457,3036,2013,2026-04-20,Text Message,Successful,30,2026-05-20,Service Planning
50458,3036,2013,2026-04-22,In Person,Successful,60,2026-05-13,General Check-In
50459,3036,2013,2026-05-05,Phone,Successful,15,2026-05-12,Service Planning
50460,3036,2013,2026-05-22,Phone,Client Declined,,,Documentation
50461,3036,2013,2026-06-09,Email,No Answer,,2026-06-23,Referral
50462,3036,2013,2026-06-28,In Person,Successful,90,2026-07-05,Documentation
50463,3037,2015,2024-12-09,Outreach Attempt,No Answer,,2024-12-16,General Check-In
50464,3037,2015,2025-01-05,Email,No Answer,,2025-01-12,Documentation
50465,3037,2015,2025-05-12,Outreach Attempt,Voicemail,,2025-06-02,Follow-Up
50466,3037,2015,2025-06-10,Phone,Client Declined,,,Follow-Up
50467,3037,2015,2025-07-01,Phone,Successful,15,2025-07-08,General Check-In
50468,3037,2015,2025-09-03,Phone,Successful,60,2025-09-24,Follow-Up
50469,3037,2015,2026-01-25,In Person,Unable to Locate,,,Program Update
50470,3038,2006,2024-04-08,In Person,Voicemail,,2024-05-08,Documentation
50471,3038,2006,2024-04-18,Text Message,Successful,10,2024-04-21,General Check-In
50472,3038,2006,2024-05-27,Text Message,Successful,10,2024-06-03,Documentation
50473,3038,2006,2024-06-25,Phone,Successful,30,2024-07-09,Follow-Up
50474,3038,2006,2024-10-04,Phone,Client Declined,,,Referral
50475,3038,2006,2024-12-10,Phone,Rescheduled,30,2024-12-24,General Check-In
50476,3038,2006,2025-07-04,Outreach Attempt,No Answer,,2025-07-18,Follow-Up
50477,3038,2006,2025-08-20,Outreach Attempt,No Answer,,2025-09-10,General Check-In
50478,3038,2006,2025-12-08,In Person,Successful,15,2025-12-15,Referral
50479,3038,2006,2026-05-14,Text Message,Unable to Locate,,,General Check-In
50480,3039,2013,2024-05-03,Phone,Successful,30,2024-05-24,Follow-Up
50481,3039,2013,2024-06-09,Phone,Successful,90,2024-06-23,Program Update
50482,3039,2013,2024-07-12,Text Message,Successful,30,2024-08-02,Service Planning
50483,3039,2013,2024-08-07,Text Message,Successful,60,2024-09-06,Follow-Up
50484,3039,2013,2025-03-22,Text Message,Successful,30,2025-03-29,Crisis Support
50485,3039,2013,2025-03-30,In Person,Rescheduled,10,2025-04-02,General Check-In
50486,3039,2013,2025-04-07,Outreach Attempt,Voicemail,,2025-04-21,Referral
50487,3039,2013,2025-04-17,Email,Successful,45,2025-04-20,Follow-Up
50488,3039,2013,2025-11-17,Email,Client Declined,,,Service Planning
50489,3039,2013,2025-12-08,Email,No Answer,,2025-12-11,Follow-Up
50490,3039,2013,2026-02-26,In Person,Successful,60,2026-03-28,Crisis Support
50491,3039,2013,2026-04-30,In Person,Rescheduled,45,2026-05-03,Crisis Support
50492,3039,2013,2026-05-14,In Person,No Answer,,2026-05-28,Service Planning
50493,3039,2013,2026-05-24,In Person,Successful,20,2026-06-07,Program Update
50494,3039,2013,2026-06-12,Phone,Rescheduled,30,2026-06-26,Documentation
50495,3040,2002,2025-06-26,Phone,No Answer,,2025-07-03,Crisis Support
50496,3040,2002,2025-07-04,Outreach Attempt,Client Declined,,,Follow-Up
50497,3040,2002,2026-01-01,Outreach Attempt,Voicemail,,2026-01-22,Program Update
50498,3040,2002,2026-01-23,In Person,No Answer,,2026-02-22,General Check-In
50499,3040,2002,2026-05-04,Email,Successful,10,2026-05-07,Service Planning
50500,3041,2017,2024-08-02,In Person,Client Declined,,,Program Update
50501,3041,2017,2024-08-18,In Person,Successful,90,2024-09-01,Program Update
50502,3041,2017,2025-02-06,Phone,Unable to Locate,,,General Check-In
50503,3041,2017,2025-03-06,Text Message,Unable to Locate,,,Service Planning
50504,3041,2017,2025-03-31,Video,Rescheduled,60,2025-04-14,Follow-Up
50505,3041,2017,2025-05-02,Email,Voicemail,,2025-05-23,Service Planning
50506,3041,2017,2025-07-15,Outreach Attempt,Successful,90,2025-08-14,Service Planning
50507,3041,2017,2025-07-31,In Person,No Answer,,2025-08-03,Service Planning
50508,3041,2017,2025-09-05,Text Message,Unable to Locate,,,Documentation
50509,3041,2017,2026-05-10,Email,No Answer,,2026-05-31,Service Planning
50510,3041,2017,2026-06-12,Video,Successful,30,2026-06-26,General Check-In
50511,3042,2002,2024-10-06,In Person,Successful,30,2024-10-20,General Check-In
50512,3042,2002,2024-10-17,In Person,Successful,15,2024-10-20,Referral
50513,3042,2002,2024-12-10,Text Message,Successful,45,2024-12-31,Service Planning
50514,3042,2002,2025-02-11,Email,No Answer,,2025-02-18,Referral
50515,3042,2002,2025-06-30,Video,Successful,30,2025-07-21,General Check-In
50516,3042,2002,2025-09-15,Email,Successful,60,2025-09-18,Crisis Support
50517,3042,2002,2025-10-16,In Person,Client Declined,,,Program Update
50518,3042,2002,2025-12-21,Email,Successful,15,2026-01-11,Program Update
50519,3042,2002,2026-04-04,Email,Successful,10,2026-04-11,Crisis Support
50520,3042,2002,2026-04-22,Phone,Rescheduled,30,2026-05-13,Documentation
50521,3042,2002,2026-05-23,Email,Successful,10,2026-05-30,Program Update
50522,3043,2009,2024-04-03,Outreach Attempt,No Answer,,2024-05-03,Service Planning
50523,3043,2009,2024-04-16,Text Message,Client Declined,,,General Check-In
50524,3043,2009,2024-07-03,Text Message,Successful,20,2024-08-02,General Check-In
50525,3043,2009,2024-09-26,Video,Successful,15,2024-10-03,Service Planning
50526,3043,2009,2025-01-19,In Person,Rescheduled,45,2025-01-22,Crisis Support
50527,3043,2009,2025-08-05,Phone,No Answer,,2025-09-04,General Check-In
50528,3043,2009,2025-08-08,Phone,Successful,10,2025-08-22,Referral
50529,3043,2009,2025-09-17,In Person,Client Declined,,,Service Planning
50530,3043,2009,2025-10-27,Video,Successful,15,2025-11-10,Follow-Up
50531,3043,2009,2026-01-21,Email,No Answer,,2026-02-04,Crisis Support
50532,3043,2009,2026-02-08,Phone,Successful,45,2026-03-01,Documentation
50533,3044,2007,2024-06-10,Outreach Attempt,No Answer,,2024-07-01,Crisis Support
50534,3044,2007,2025-01-08,Phone,Client Declined,,,Documentation
50535,3044,2007,2025-03-30,Email,Voicemail,,2025-04-29,Crisis Support
50536,3044,2007,2025-04-13,Outreach Attempt,Client Declined,,,Documentation
50537,3044,2007,2025-04-23,Text Message,Successful,10,2025-05-14,General Check-In
50538,3044,2007,2025-04-24,Email,No Answer,,2025-05-08,Follow-Up
50539,3044,2007,2025-04-24,Video,Successful,15,2025-05-08,Follow-Up
50540,3044,2007,2025-05-13,In Person,Successful,60,2025-05-27,Crisis Support
50541,3044,2007,2025-05-27,Email,Successful,20,2025-06-17,Referral
50542,3044,2007,2025-05-29,In Person,Successful,30,2025-06-05,Documentation
50543,3044,2007,2025-07-13,Text Message,Successful,10,2025-07-16,Follow-Up
50544,3044,2007,2025-08-11,Phone,Successful,90,2025-08-25,Documentation
50545,3044,2007,2025-09-13,Email,Rescheduled,45,2025-10-04,Program Update
50546,3044,2007,2025-09-13,Email,No Answer,,2025-10-13,Referral
50547,3044,2007,2025-12-31,Phone,Successful,60,2026-01-14,Program Update
50548,3044,2007,2026-04-08,Phone,Voicemail,,2026-04-15,General Check-In
50549,3044,2007,2026-06-08,In Person,Successful,90,2026-06-29,Documentation
50550,3044,2007,2026-06-11,Email,No Answer,,2026-07-11,Crisis Support
50551,3044,2007,2026-07-02,Email,Successful,90,,Service Planning
50552,3045,2015,2024-12-08,Outreach Attempt,Successful,15,2024-12-11,General Check-In
50553,3045,2015,2024-12-20,Phone,Client Declined,,,Documentation
50554,3045,2015,2025-03-30,Email,No Answer,,2025-04-20,Program Update
50555,3045,2015,2025-07-28,Phone,Successful,20,2025-08-04,Referral
50556,3045,2015,2025-12-20,In Person,Voicemail,,2025-12-27,Documentation
50557,3045,2015,2026-01-01,Phone,No Answer,,2026-01-31,Referral
50558,3045,2015,2026-01-04,Outreach Attempt,Unable to Locate,,,Service Planning
50559,3046,2009,2025-04-16,In Person,No Answer,,2025-05-16,General Check-In
50560,3046,2009,2025-05-25,Email,Unable to Locate,,,Referral
50561,3046,2009,2025-06-08,Phone,Voicemail,,2025-07-08,Service Planning
50562,3046,2009,2025-06-24,In Person,No Answer,,2025-07-24,Program Update
50563,3046,2009,2025-08-14,Text Message,Successful,20,2025-09-13,General Check-In
50564,3046,2009,2025-08-21,Email,No Answer,,2025-08-28,Program Update
50565,3046,2009,2025-09-07,Video,Voicemail,,2025-09-10,Crisis Support
50566,3046,2009,2025-09-27,Phone,Unable to Locate,,,Follow-Up
50567,3046,2009,2025-11-05,Phone,Rescheduled,20,2025-11-12,Service Planning
50568,3046,2009,2025-12-02,Outreach Attempt,Client Declined,,,Crisis Support
50569,3046,2009,2025-12-12,Outreach Attempt,Unable to Locate,,,Documentation
50570,3046,2009,2025-12-24,In Person,Successful,15,2025-12-31,Service Planning
50571,3046,2009,2026-01-26,Phone,Successful,45,2026-02-16,General Check-In
50572,3046,2009,2026-02-24,Video,Successful,45,2026-03-10,Documentation
50573,3046,2009,2026-03-18,Email,Rescheduled,10,2026-04-17,Referral
50574,3046,2009,2026-05-14,Phone,Successful,15,2026-05-17,Follow-Up
50575,3046,2009,2026-06-25,Email,Unable to Locate,,,Documentation
50576,3047,2003,2025-09-17,Outreach Attempt,Voicemail,,2025-10-01,Program Update
50577,3047,2003,2026-01-10,Email,Successful,20,2026-01-17,Referral
50578,3047,2003,2026-01-24,Phone,Rescheduled,20,2026-01-27,Service Planning
50579,3047,2003,2026-02-10,In Person,Successful,45,2026-02-24,Crisis Support
50580,3047,2003,2026-03-19,Outreach Attempt,No Answer,,2026-03-26,Program Update
50581,3047,2003,2026-03-25,Email,Successful,45,2026-03-28,General Check-In
50582,3047,2003,2026-04-03,Phone,No Answer,,2026-04-17,Program Update
50583,3047,2003,2026-04-12,Phone,Successful,90,2026-04-19,Follow-Up
50584,3047,2003,2026-05-02,Email,Successful,20,2026-06-01,Program Update
50585,3047,2003,2026-06-06,Email,Successful,20,2026-06-09,Program Update
50586,3047,2003,2026-07-09,Phone,Successful,45,,Referral
50587,3048,2011,2024-07-11,In Person,Successful,10,2024-08-01,Documentation
50588,3048,2011,2024-08-29,Email,Voicemail,,2024-09-01,Referral
50589,3048,2011,2024-08-31,Email,Voicemail,,2024-09-30,Service Planning
50590,3048,2011,2024-09-05,Text Message,Voicemail,,2024-10-05,Referral
50591,3048,2011,2024-10-17,Text Message,Successful,30,2024-10-20,Service Planning
50592,3048,2011,2024-10-22,Phone,Successful,90,2024-11-05,Service Planning
50593,3048,2011,2024-11-21,Phone,Successful,45,2024-11-24,Crisis Support
50594,3048,2011,2024-12-28,Text Message,Successful,45,2024-12-31,Program Update
50595,3048,2011,2025-01-05,In Person,Successful,10,2025-01-19,Service Planning
50596,3048,2011,2025-04-04,Phone,Successful,20,2025-04-18,General Check-In
50597,3048,2011,2025-04-07,In Person,Unable to Locate,,,Crisis Support
50598,3048,2011,2025-05-14,Phone,Successful,10,2025-05-28,Program Update
50599,3048,2011,2025-05-31,Video,Successful,45,2025-06-30,Follow-Up
50600,3048,2011,2025-06-29,Email,Voicemail,,2025-07-20,General Check-In
50601,3048,2011,2025-07-07,Text Message,Successful,30,2025-07-21,Follow-Up
50602,3048,2011,2025-07-11,Phone,Successful,45,2025-08-01,Referral
50603,3049,2008,2025-01-19,Email,Successful,90,2025-02-02,Program Update
50604,3049,2008,2025-02-18,Outreach Attempt,Voicemail,,2025-03-20,Program Update
50605,3049,2008,2025-03-06,Phone,Successful,45,2025-03-13,Documentation
50606,3049,2008,2025-03-22,Phone,Unable to Locate,,,General Check-In
50607,3049,2008,2025-03-24,Outreach Attempt,Unable to Locate,,,Crisis Support
50608,3049,2008,2025-03-30,Video,Successful,20,2025-04-02,Referral
50609,3049,2008,2025-03-31,Video,Successful,45,2025-04-03,Crisis Support
50610,3049,2008,2025-04-02,Email,Rescheduled,60,2025-04-16,Referral
50611,3049,2008,2025-04-10,Phone,Unable to Locate,,,Program Update
50612,3049,2008,2025-04-22,Email,Successful,45,2025-05-13,Follow-Up
